time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.840000000000003,8.146364703994184,-8.548898677070552,21.58019925179078,5.72081148520537,5.592461085729655,0.0,7.9486525080646295,-7.715775094732363,1.3201890136966878,-0.22916089361258513,-0.3313055180157362,0.0,466.74606038923594,464.28395065748174,464.1647513662127,464.4437326940156
3.900000000000003,8.6306811544687,-9.018050310358428,21.64892798061041,5.7077517312008474,5.572619952814179,0.0,8.1953949072357,-7.922866384347091,0.9687297639897356,-0.20121087927759262,-0.3294769646288627,0.0,422.49248141366655,422.5318177610343,420.5859872067464,422.9502658594601
3.960000000000003,9.127983337770033,-9.49851317941495,21.69437108210308,5.695302793638886,5.552616792823898,0.0,8.381741767588105,-8.093106963579222,0.5446919251508379,-0.22452825716515573,-0.3426176759297243,0.0,391.07286406914636,389.71478184805727,390.06932833839363,387.83459483195423
4.020000000000002,9.638898079512616,-9.990751925690162,21.71625409692856,5.681882927223317,5.532027232562488,0.0,8.64867958850007,-8.31497603540351,0.18232163513579358,-0.22199356925310715,-0.3442619278286383,0.0,430.48141897297,430.2168701522351,429.126646209369,429.2902989825091
4.080000000000001,10.166340982467323,-10.4966485688549,21.716366875792925,5.668838369004019,5.511560701084305,0.0,8.932500630537366,-8.54827462553006,-0.18121885950943128,-0.2095471127965381,-0.335464958195825,0.0,436.8599263283655,437.4713871522442,438.6213609420723,439.60675147729916
4.14,10.711457891987623,-11.01696485310731,21.69471513986617,5.6562184718763255,5.491442888764766,0.0,9.23758578187569,-8.79552711414988,-0.5434049819742227,-0.211945719793451,-0.3349637610974911,0.0,449.0562406424186,448.98276483513376,448.52771919481575,448.28962907346
4.199999999999998,11.275569926891574,-11.552559974739925,21.651370916280936,5.6434307449668815,5.4712628781809265,0.0,9.56541260518563,-9.057436551052344,-0.9046284673161381,-0.2156018934891908,-0.33921539373292114,0.0,460.4754736966693,460.02690281922776,460.21516959764494,459.8824110723549
4.259999999999997,11.858808103854676,-12.103610051460707,21.585404494320052,5.630389524584233,5.451434862230659,0.0,9.875090327833695,-9.310780736715397,-1.2973869978696737,-0.22110260422142738,-0.3170913209735306,0.0,454.09735738970954,455.7594854427855,454.7533883876914,454.26673302489735
4.319999999999996,12.459459668113645,-12.669290319946654,21.49452062840388,5.6169338386274585,5.4318879878732,0.0,10.145948677660067,-9.545350506679336,-1.7348905338916742,-0.2314598086136934,-0.35517515474320144,0.0,441.9713749912923,438.7065476762945,441.34433465315334,440.43770341476966
4.379999999999995,13.078459190393223,-13.250269696384596,21.378326538444416,5.60291508657083,5.410660092928531,0.0,10.48613172200164,-9.820257587129227,-2.1420142582449158,-0.23841147055494002,-0.35118524965008685,0.0,470.7720108067971,470.959534880154,471.5122516575426,470.923568561091
4.439999999999993,13.716946369459718,-13.847322380127506,21.23651088504675,5.588708585980889,5.3891660038321,0.0,10.795576544554512,-10.081286836528665,-2.5887655421292517,-0.23369390406205237,-0.3784900768114276,0.0,463.31287294480165,461.0312100921264,462.43281647997696,462.7509535692795
4.499999999999992,14.374660256908355,-14.460454898922361,21.067707718905137,5.5745111978385715,5.366306651731275,0.0,11.126747261874028,-10.356045154714108,-3.042008514541755,-0.2432259362507597,-0.3865051151383335,0.0,475.1296037570545,474.37410486047696,473.5627969648943,472.77636541022014
4.559999999999991,15.050519622872203,-15.089286201356211,20.870077259789593,5.559659968077694,5.342993175779366,0.0,11.400671168743573,-10.604889334682635,-3.5493134861125823,-0.25787789435646946,-0.39300052414007103,0.0,456.5413751399578,455.87017435523074,456.45727803579115,455.2257642811691
4.6199999999999894,15.742139952538473,-15.732827065535908,20.64103690062753,5.544864075052111,5.319295792999995,0.0,11.65212733841757,-10.846488708882069,-4.088973655176942,-0.23037931610313256,-0.39917127087566995,0.0,450.2557946031234,449.5961101801148,450.3815677679183,452.5406207729581
4.679999999999988,16.44889983021529,-16.391014452228344,20.379037499873174,5.53166416300531,5.295359459774506,0.0,11.905242602628705,-11.093180322813385,-4.648035050226132,-0.20474514785547673,-0.39847970210017325,0.0,454.48290230288933,454.3770372381415,453.43433995893884,455.44271165977113
4.739999999999987,17.170171688676998,-17.063849860763856,20.08255036674703,5.520130055480202,5.272384335950038,0.0,12.135985253258944,-11.335055070208984,-5.238415045404741,-0.1747470442442195,-0.362603226203853,0.0,447.1552083798886,449.91726181101956,448.8882111992483,451.2809723236368
4.799999999999986,17.905045689202733,-17.751294133540984,19.74992373604486,5.509472363155247,5.250617553138952,0.0,12.358651240957183,-11.580404893854782,-5.8526645590368265,-0.1841120630029729,-0.3631339202091137,0.0,449.5571250777534,449.3798897906708,449.37552522112173,448.5850751592711
4.859999999999984,18.654495442716485,-18.45420355607578,19.380331803794768,5.499794603290512,5.228572651238348,0.0,12.621368854454566,-11.850421439008645,-6.471091824539651,-0.13544596604619855,-0.3777189302640948,0.0,467.82044390862103,466.5498893437561,464.00796230867337,467.78956012301495
4.919999999999983,19.41581774949152,-19.172021236945152,18.97139934409849,5.492013512265679,5.205757708126132,0.0,12.755611741030666,-12.078375820969514,-7.163199057962467,-0.12012872815868571,-0.38584113884623705,0.0,423.97201233720364,423.1153453737523,422.65825173543845,423.9607434063159
4.979999999999982,20.18814336661658,-19.904994275348347,18.521411006681845,5.484969663988515,5.1828822625222735,0.0,12.987154283091852,-12.355174192559895,-7.840536358373479,-0.11243334155901763,-0.3734060716236022,0.0,458.9757888871968,459.816808823031,460.22571159981703,460.82292422828283
5.0399999999999805,20.974170609918705,-20.654857685701437,18.02997184774858,5.478834518229043,5.160906482854678,0.0,13.212314816161205,-12.641691462238562,-8.545039088514866,-0.08720747499089822,-0.3548771828194108,0.0,460.35038715614127,461.6814045534831,460.1195214701105,462.1045516777683
